title,authors,venue,year,id
incremental maintenance of materialized path query views,"ea rundensteiner , ha kuno , y zhou",,,6091
optimizing sql queries for parallel execution,g von bultzingsloewen,"acm sigmod record ,",1989.0,6092
continuous nearest search,"t tao , d papadias , q shen",,2002.0,6093
a language and a physical organization technique for summary tables,", f mata",,,6094
hernâ ?? andezma ( 2000 ) schemamapping as query discovery,hl millerrj,proc 26th int conf onvery large data,,6095
observations on the odmg-93 proposal for an object-oriented database language,w kim,"acm sigmod record ,",1994.0,6096
dynamic maintenance of wavelet-based histograms . 1999,"y matias , js vitter , m wang",unpublished manuscript ( available from www . cs .,,6097
"vr ; agrawal , d. ; singh , ak dimensionality reduction for similarity searching in dynamic databases",k kanth,international conference on management of,,6098
r. : â ?? data-driven understanding and refinement of schema mappingsâ ??,"lm yang , r haas , l fagin","proc . acm sigmod conf . santa barbara , usa ,",,6099
semantic b2b integration : issues in ontology-based approaches,", d jones","sigmod record ,",2002.0,6100
xbase : making your gigabyte disk queriable,"h lu , g wang , g yu , y bao , j lv , y yu","proceedings of the 2002 acm sigmod international conference & hellip ; ,",2002.0,6101
optimizing database architecture for the new bottleneck : memory access ( extended paper published for,"p boncz , s manegold , m kersten","the vldb journal ,",,6102
data structure using reed solomon codes,ahas distributed,,,6103
wizard for sql server,d assistant,,,6104
solving satisfiability and implication problems in database systems,"s guo , w sun , ma weiss","acm transactions on database systems ,",1996.0,6105
"the evolution of the web and implications for an incremental crawler . september , 2000","j cho , h garcia-molina",26th intl. conf . on very large,,6106
xseq : an indexing infrastructure for tree pattern queries,"x meng , y jiang , y chen , h wang","proceedings of the 2004 acm sigmod international conference & hellip ; ,",2004.0,6107
optimization of multi-way join queries for parallel execution,"h lu , mc shan , kl tan","vldb ,",1991.0,6108
parallel algorithms for high-dimensional similarity joins for data mining applications,"jc shafer , r agrawal","proceedings of the 23rd international conference on very & hellip ; ,",1997.0,6109
a fast and versatile path index for querying semi-structured data,"m barg , rk wong","database systems for advanced applications , 2003 . ( dasfaa & hellip ; ,",2003.0,6110
k-means projective clustering,"pk agarwal , nh mustafa","& hellip ; of the twenty-third acm sigmod-sigact-sigart symposium on & hellip ; ,",2004.0,6111
on an algebra for historical relational databases : two wews,"j clifford , au tansel","proceechngs of acm sigmod conference ( austin , tex. , may ) . acm & hellip ; ,",,6112
workshop on workflow management in scientific and engineering applications - report,"r mcclatchey , g vossen","sigmod record ,",1997.0,6113
data modelling in the large,m bertram,"sigmod record ,",1994.0,6114
database tuning : principles,"d shasha , p bonnet","experiments and troubleshooting techniques , morgan kaufmann ,",,6115
strategies of multilevel chunking of multidimensional arrays,eas sawires,,2003.0,6116
disclosure in hippocratic databases,"k lefevre , r agrawal , v ercegovac , r ramakrishnan ,","the 30th international conference on very large databases ( & hellip ; ,",,6117
exploiting statistics on query expressions for optimization,"n bruno , s chaudhuri","sigmod conference ,",2002.0,6118
the sybase replication server project,"y wang , j chiao , v nori","lecture notes in computer science ,",1993.0,6119
zoo : a desktop experiment management environment . int,"y ioannidis , m livny , s gupta , n ponnekanti","conference on very large databases ,",,6120
microsoft universal data access platform,"ja blakeley , mj pizzo",,,6121
andr . srikant . information sharingacrossprivate databases,"r agrawal , a evmievski",proc . of the 2003acm sigmod intâ ?? l conf . on managementof,,6122
point vs. interval-based query languages for temporal databases ( extended abstract ),d toman,"proceedings of the fifteenth acm sigact-sigmod-sigart & hellip ; ,",1996.0,6123
loading databases using dataflow parallelism,"t barclay , r barnes , j gray , p sundaresan","sigmod record ,",1994.0,6124
new merge sorting techniques,"bk betz , wc carter",proceedings 14th,,6125
m. livny â ?? value-based scheduling in real-time database systemsâ ??,"jr haritsa , mj carey","international journal on very large data bases ,",,6126
constructing the next 100 database management systems : like the handyman or like the engineer ?,"a geppert , kr dittrich","sigmod record ,",1994.0,6127
database programming languages : a functional approach,j annevelink,,,6128
concurrent garbage collection in o2,"m skubiszewski , p valduriez","proceedings of the 23rd international conference on very & hellip ; ,",1997.0,6129
erq : controlled inference and instruction techniques for dbms query languages,j longstaff,"proceedings of the 1982 acm sigmod international conference & hellip ; ,",1982.0,6130
disk utilization for news-on-demand,"rt ng , jym buer",proceedings of the international conference on very large,,6131
"integration of spatial join algorithm for processing multiple joins ,","n mamoulis , d papadias","acm conference on the management of data , acm press ,",,6132
"optimization techniques for queries with expensive methods [ j ] , 1998",jm hellerstein,tods,,6133
indexing multiple sets,"c kilger , g moerkotte","vldb ,",1994.0,6134
first iteration/generative systems ( guest editor s introduction ),"a dorin , j mccormack","leonardo ,",,6135
closet : an efficient algorithm for mining frequent closed itemsets ( pdf ),"j pei , j han , r mao",proc . 2000 acm-sigmod int . workshop on data mining and,,6136
competitive strategies for electronic marketplaces,drt kollmann,"electronic markets ,",2000.0,6137
eos : an extensible object store,"a biliris , e panagos","sigmod conference ,",1994.0,6138
"r. , et al. , 1994 , tsql2 language specification",s dgrass,acm sigmod,,6139
pu . apracticaland modularimplementation technique of extended transaction models,r bargaandc,"proceedings of the 21st international conference on very & hellip ; ,",,6140
efficient similarity search and classification via rank aggregation,"r fagin , r kumar , d sivakumar","sigmod conference ,",2003.0,6141
maintenance of data cubes and summary table in a warehouse,"is mumick , d quass",,1997.0,6142
â ?? an eitic . ient transitive closure algorithm,"ye ioannidis , r ramakrishnan","proc . 14fk in1 â ?? i cunf : vldb , aug. - & p ,",,6143
data modeling of time-based media,"s gibbs , c breiteneder , d tsichritzis","sigmod conference ,",1994.0,6144
storage service providers : a solution for storage management ?,"b ozden , e gabber , b hillyer , wt ng , e shriver , dj","proceedings of the international conference on very large & hellip ; ,",,6145
schrodinger operators,"hl cycon , rg froese , w kirsch , b simon",,1987.0,6146
matching across web query interfaces uiuc technical report : uiucdcs-r-2002-2304,"b he , kcccs schema",uilu-eng-2002-1747 . november 2002 ( revised march,,6147
xquery : an xml query language,d chamberlin,"ibm systems journal ,",2002.0,6148
handling summary information in a database denvability,h sato,proc acm,,6149
"nj , and ea rundensteiner . spatial joins using r-trees : breadth-first traversal with global",yw huang,"vldbâ ?? 97 , proceedings of 23rd international conference on & hellip ; ,",,6150
online association rule mining,c hidber,,,6151
"a graph-oriented object model fro database end-user interfaces ,","m gyssens , j paredaens , d van gucht","proceedings of the acm-sigmod conf . on management of data ,",,6152
a performance analysis of alternative multi-attribute declustering strategies,"s ghandeharizadeh , dj dewitt , w qureshi",,,6153
sonar : system for optimized numeric associationrules .,"acms anthology , p edition",,,6154
science and information theory,l brillouin,,,6155
distinguished database profiles : interview with jim gray,m winslett,"sigmod record ,",,6156
specification of database systems using traditional documentation,g pangalos,"information and software technology ,",1989.0,6157
index structures for selective dissemination of information,"tw yan , h garcia-molina",,,6158
towaxds a cooperative transaction model -- the cooperative activity model,"m rnsinkiewicz , w klasâ ? ¦","proc . int . conf . very large data bases , dayal u , gray p , & hellip ; ,",,6159
load balancing in structured p2p systems,"a rao , k lakshminarayanan , s surana , r karp , i","lecture notes in computer science ,",2003.0,6160
web service composition with ogrape and osiris,"r weber , c schuler , p neukomm , h schuldt , hj schek","proceedings of the international conference on very large & hellip ; ,",2003.0,6161
"a survey of parallel database techniques and systems , tutorial handouts , 21",j gray,"vldb , zurich , switzerland , sept ,",,6162
"a predicate-based caching scheme for client-server database architectures , the vldb journal","am keller , j basu",,,6163
content based navigation in multimedia information systems,"ph lewis , h davis , m dobie , w hall , j kuan , s",proceedings of acm,,6164
analyzing energy behaviorofspatialaccessmethodsformemory-residentdata,"n an , a sivasubramaniam , n vijaykrishnan , mt","the vldb journal ,",,6165
a classification-based approach to case-based reasoning,"a napoli , j lieber , a simon",,,6166
a database striptease or how to manage your personal databases,"ml kersten , g weikum , mj franklin , da keim , ap","proceedings of the international conference on very large & hellip ; ,",2003.0,6167
