title,authors,venue,year,id
toward network data independence,j hellerstein,sigmod record,2003,1608
efficient evaluation of queries in a mediator for websources,"v zadorozhny , l raschid , m vidal , t urhan , l bright",sigmod conference,2002,1609
progress on hpcc and nii,m winslett,sigmod record,1994,1610
application of oodb and sgml techniques in text database : an electronic dictionary system,j zhang,sigmod record,1995,1611
picodbms : scaling down database techniques for the smartcard,"p pucheral , l bouganim , p valduriez , c bobineau",vldb j.,2001,1612
an almost-serial protocol for transaction execution in main-memory database systems,"s blott , h korth",vldb,2002,1613
efficient dynamic mining of constrained frequent sets,"l lakshmanan , c leung , r ng",acm trans . database syst .,2003,1614
object-oriented extensions in sql3 : a status report,k kulkarni,sigmod conference,1994,1615
"set containment joins : the good , the bad and the ugly","k ramasamy , j patel , j naughton , r kaushik",vldb,2000,1616
automata theory for xml researchers,f neven,sigmod record,2002,1617
closing the key loophole in mls databases,"n jukic , s nestorov , s vrbsky",sigmod record,2003,1618
application servers and associated technologies,,,2002,1619
design principles for data-intensive web sites,"s ceri , p fraternali , s paraboschi",sigmod record,1999,1620
privacy-preserving indexing of documents on the network,"m bawa , r jr. , r agrawal",vldb,2003,1621
push technology personalization through event correlation,"a adi , d botzer , o etzion , t yatzkar-haham",vldb,2000,1622
topological relations in the world of minimum bounding rectangles : a study with r-trees,"d papadias , y theodoridis , t sellis , m egenhofer",sigmod conference,1995,1623
referee : an open framework for practical testing of recommender systems using researchindex,"d cosley , s lawrence , d pennock",vldb,2002,1624
application architecture : 2tier or 3tier ? what is dbms s role ? ( panel abstract ),a nori,sigmod conference,2000,1625
fact : a learning based web query processing system,"s chen , y diao , h lu , z tian",sigmod conference,2000,1626
the zero-delay data warehouse : mobilizing heterogeneous databases,e kќhn,vldb,2003,1627
the multiview project : object-oriented view technology and applications,"e rundensteiner , h kuno , y ra , v crestana-taube , m jones , p marrѓn",sigmod conference,1996,1628
efficient and cost-effective techniques for browsing and indexing large video databases,"j oh , k hua",sigmod conference,2000,1629
efficient construction of regression trees with range and region splitting,"y morimoto , h ishii , s morishita",vldb,1997,1630
an optimal and progressive algorithm for skyline queries,"d papadias , y tao , g fu , b seeger",sigmod conference,2003,1631
mapping extended entity relationship model to object modeling technique,j fong,sigmod record,1995,1632
processing object-oriented queries with invertible late bound functions,"s flodin , t risch",vldb,1995,1633
hardware acceleration for spatial selections and joins,"c sun , d agrawal , a abbadi",sigmod conference,2003,1634
an interpolated volume data model,"t wang , s santini , a gupta",vldb,2003,1635
roadrunner : automatic data extraction from data-intensive web sites,"v crescenzi , g mecca , p merialdo",sigmod conference,2002,1636
the complexity of transformation-based join enumeration,"a pellenkoft , c galindo-legaria , m kersten",vldb,1997,1637
open gis and on-line environmental libraries,k gardels,sigmod record,1997,1638
dynamic xml documents with distribution and replication,"s abiteboul , a bonifati , g cobena , i manolescu , t milo",sigmod conference,2003,1639
partition based spatial-merge join,"j patel , d dewitt",sigmod conference,1996,1640
the lowell report,"j gray , h schek , m stonebraker , j ullman",sigmod conference,2003,1641
analyzing quantitative databases : image is everything,"a amir , r kashi , n netanyahu",vldb,2001,1642
generating call-level interfaces for advanced database application programming,"u nink , t hфrder , n ritter",vldb,1999,1643
evaluating probabilistic queries over imprecise data,"r cheng , d kalashnikov , s prabhakar",sigmod conference,2003,1644
xml-based information mediation with mix,"c baru , a gupta , b ludфscher , r marciano , y papakonstantinou , p velikhov , v chu",sigmod conference,1999,1645
statistical synopses for graph-structured xml databases,"n polyzotis , m garofalakis",sigmod conference,2002,1646
the fittest survives : an adaptive approach to query optimization,"h lu , k tan , s dao",vldb,1995,1647
design and management of data warehouses : report on the dmdw 99 workshop,"s gatziu , m jeusfeld , m staudt , y vassiliou",sigmod record,1999,1648
\ on saying \  \  enough already ! \  \  in sql \,"m carey , d kossmann",sigmod conference,1997,1649
data warehousing and business intelligence for e-commerce - book review,f goethals,sigmod record,2002,1650
datablitz : a high performance main-memory storage manager,"j baulier , p bohannon , s gogate , s joshi , c gupta , a khivesera , h korth , p mcilroy , j miller , p narayan , m nemeth , r rastogi , a silberschatz , s sudarshan",vldb,1998,1651
catching the boat with strudel : experiences with a web-site management system,"m fernandez , d florescu , j kang , a levy , d suciu",sigmod conference,1998,1652
on parallel processing of aggregate and scalar functions in object-relational dbms,"m jaedicke , b mitschang",sigmod conference,1998,1653
effective memory use in a media server,"e chang , h garcia-molina",vldb,1997,1654
active xml : peer-to-peer data and web services integration,"s abiteboul , o benjelloun , i manolescu , t milo , r weber",vldb,2002,1655
netcube : a scalable tool for fast data mining and compression,"d margaritis , c faloutsos , s thrun",vldb,2001,1656
implementing the spirit of sql-99,p brown,sigmod conference,1999,1657
the montage extensible datablade achitecture,m ubell,sigmod conference,1994,1658
efficient support for interactive service in multi-resolution vod systems,"k law , j lui , l golubchik",vldb j.,1999,1659
evaluation of remote backup algorithms for transaction-processing systems,"c polyzois , h garcia-molina",acm trans . database syst .,1994,1660
"honey , i shrunk the dbms  : footprint , mobility , and beyond ( panel )",p seshadri,sigmod conference,1999,1661
workflow history management,"p koksal , s arpinar , a dogac",sigmod record,1998,1662
data warehouse configuration,"d theodoratos , t sellis",vldb,1997,1663
cheetah : a lightweight transaction server for plug-and-play internet data management,"g pardon , g alonso",vldb,2000,1664
work and information practices in the sciences of biodiversity,g bowker,vldb,2000,1665
a formal perspective on the view selection problem,"r chirkova , a halevy , d suciu",vldb,2001,1666
object normal forms and dependency constraints for object-oriented schemata,"z tari , j stokes , s spaccapietra",acm trans . database syst .,1997,1667
safe and efficient sharing of persistent objects in thor,"b liskov , a adya , m castro , m day , s ghemawat , r gruber , u maheshwari , a myers , l shrira",sigmod conference,1996,1668
optics : ordering points to identify the clustering structure,"m ankerst , m breunig , h kriegel , j sander",sigmod conference,1999,1669
information integration : the momis project demonstration,"d beneventano , s bergamaschi , s castano , a corni , r guidetti , g malvezzi , m melchiori , m vincini",vldb,2000,1670
the whips prototype for data warehouse creation and maintenance,"w labio , y zhuge , j wiener , h gupta , h garcia-molina , j widom",sigmod conference,1997,1671
in-context peer-to-peer information filtering on the web,a ouksel,sigmod record,2003,1672
enabling dynamic content caching for database-driven web sites,"k candan , w li , q luo , w hsiung , d agrawal",sigmod conference,2001,1673
reordering query execution in tertiary memory databases,"s sarawagi , m stonebraker",vldb,1996,1674
illustra s web datablade module,j gaffney,sigmod record,1996,1675
using metadata for the intelligent browsing of structured media objects,"w grosky , f fotouhi , i sethi",sigmod record,1994,1676
standards for databases on the grid,"s malaika , a eisenberg , j melton",sigmod record,2003,1677
"of crawlers , portals , mice and men : is there more to mining the web ? ( panel )","m garofalakis , s ramaswamy , r rastogi , k shim",sigmod conference,1999,1678
java and relational databases : sqlj ( tutorial ),,,1998,1679
xmill : an efficient compressor for xml data,"h liefke , d suciu",sigmod conference,2000,1680
who needs xml databases ?,s cluet,vldb,2003,1681
what is the nearest neighbor in high dimensional spaces ?,"a hinneburg , c aggarwal , d keim",vldb,2000,1682
parameterized complexity for the database theorist,m grohe,sigmod record,2002,1683
evolving teradata decision support for massively parallel processing with unix,c ballinger,sigmod conference,1994,1684
data modeling of time-based media,"s gibbs , c breiteneder , d tsichritzis",sigmod conference,1994,1685
re-designing distance functions and distance-based applications for high dimensional data,c aggarwal,sigmod record,2001,1686
tabular placement of relational data on mems-based storage devices,"h yu , d agrawal , a abbadi",vldb,2003,1687
research in multi-organizational processes and semantic information brokering at the lsdis lab,"a sheth , j miller , k kochut , i arpinar",sigmod record,2001,1688
extending an ordbms : the statemachine module,"w mahnke , c mathis , h steiert",vldb,2002,1689
telcordia s database reconciliation and data quality analysis tool,"f caruso , m cochinwala , u ganapathy , g lalk , p missier",vldb,2000,1690
