id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price
4176,0,adobe creative suite cs3 web standard upsell,adobe,799.0,adobe cs3 web premium academic,,479.99
4177,0,instant immersion spanish 2.0,topics entertainment,29.99,instant immersion italian audio ( audio book ),,19.95
4178,0,quickbooks premier professional services edition 2007,intuit,399.95,quickbooks pro 2007 3 user,intuit,398.99
4179,0,adobe creative suite cs3 design standard upgrade,adobe,399.0,adobe acrobat 7.0 standard academic mac,,98.99
4180,0,diskeeper 2007 pro premier 5-lic pack,diskeeper corporation,736.66,diskeeper 2007 professional,,46.95
4181,0,microsoft works suite 2006,microsoft,99.0,microsoft ( r ) money 2007 deluxe,,49.99
4182,0,punch ! home design architectural series 18,punch ! software,129.99,punch software 90500 home design studio mac,punch software,135.99
4183,0,middle school success deluxe 2008,topics entertainment,49.99,elementary school success deluxe 2006,,12.95
4184,0,omnioutliner professional 3.0,csdc,69.95,adobe cs3 flash professional,,724.99
4185,0,wasp bar code wasp bar code labeler complete package 3 users std cd -,wasp technologies,,70009 nero ultra edition enhanced v. 7 complete package 1 user cd win,,87.76
4186,0,print workshop 2007,valusoft,19.99,print workshop 2006 limited edition + 800000 + images,,7.95
4187,0,adobe illustrator cs3 [ mac ],adobe,599.0,adobe illustrator cs3 for mac academic,adobe-education-box,199.99
4188,1,the universe ( win/mac ) ( jewel case ),fogware publishing,9.99,elementary school space the universe ( pc/mac ) fogware,,9.99
4189,1,microsoft office student and teacher edition 2004 macintosh,microsoft,149.99,office mac student/teach 04,,146.02
4190,1,adobe photoshop cs3 extended [ mac ],adobe,999.0,adobe photoshop cs3 extended for mac,,935.99
4191,0,filemaker mobile 8 for palm os and pocket pc,filemaker,69.0,filemaker mobile 8,,65.99
4192,0,sibelius 4 professional edition,sibelius-software-ltd .,599.99,grass valley edius 4 broadcast video editing software professional editing software,,998.95
4193,0,jumpstart world 1st grade,knowledge adventure,19.99,jumpstart advanced 3rd grade ( pc/mac ) knowledge adventure,,19.99
4194,0,instant immersion 33 languages,topics entertainment,49.99,instant immers german dlux 2.0,,36.11
4195,0,punch ! master landscape professional & home design v 10.0,punch ! software,69.95,punch software professional home design platinum version 10,,99.99
4196,0,library expansion option-upg,novastor corporation,,12302 novanet library expansion option upgrade license 1 server linux win nw,,333.31
4197,0,adobe creative suite cs3 web premium upgrade [ mac ],adobe,499.0,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009,,1482.0
4198,0,tlc arthur s kindergarten learning system 2008,encore,19.99,encore software 13861 tlc arthurs kindergarten learning system 2008,,17.97
4199,0,acrobat professional 8 mac upsell standard-professional,adobe,273.0,adobe cs3 web standard upsell,,819.99
4200,0,microsoft word 2004 ( mac ),microsoft,229.99,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95
4201,0,the printshop 20 professional publisher,broderbund,69.99,orgchart professional 1.3,,39.95
4202,1,command and conquer generals deluxe dvd-rom ( mac ),aspyr media,59.99,aspyr command and conquer generals deluxe mac,,55.99
4203,0,onone essentials for adobe photoshop elements version 2 full,onone software,59.95,adobe photoshop cs3 extended software full version for windows,,969.0
4204,0,the print shop 21 deluxe by broderbund,encore software,,10731 the print shop 22 pro publisher deluxe complete package 1 user win,,84.13
4205,0,quickbooks pos : pro multistore 6.0,intuit inc.,1399.95,quickbooks ( r ),,199.99
4206,0,learning quickbooks 2007,intuit,39.95,quickbooks pro 2007 win,,192.26
4207,0,webroot spy sweeper with antivirus family edition 3 pcs,webroot software,49.95,webroot software 65210 spy sweeper 3 pc,webroot software,31.99
4208,0,instant immersion hawaiian audio,topics entertainment,,instant immersion 33 languages,,47.36
4209,0,instant home cooking ( jewel case ),topics entertainment,9.99,instant home design 3.0,,15.9
4210,0,quickbooks point-of-sale basic 6.0,intuit,799.95,quickbooks ( r ) simple start 2007,,99.99
4211,0,instant immersion hawaiian audio,topics entertainment,,instant immersion italian audio ( audio book ),,19.95
4212,0,red hat enterprise linux ws v. 4 update 4 license 1 workstation rl296aa ),hewlett packard,,rl294aa red hat enterprise linux ws v. 3 update 8 license 1 user,,215.57
4213,0,scrabble with bonus clue,encore,19.99,encore software 11611 scrabble with bonus clue sb cs by hasbro,,17.97
4214,0,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,microsoft ( r ) windows vista ( tm ) business,,199.99
4215,0,ulead videostudio 11,corel,89.99,buvsag-00000 ulead videostudio 10 complete package 1 user win english,,61.94
4216,0,adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe cs3 web premium upsell,,1434.99
4217,1,merriam-webster s dictionary ( win/mac ) ( jewel case ),fogware publishing,9.99,merriam-webster english dictionary ( win 2000 xp/mac 10.3.8 or later ),,9.99
4218,0,instant immersion italian v2 .0 ( large box ),topics entertainment,29.99,instant immersion 33 languages,topics entertainment,43.99
4219,0,adobe creative suite cs3 web premium upsell [ mac ],adobe,1399.0,adobe cs3 production premium upsell,,1234.99
4220,0,brainfood games cranium collection 2006,encore software,19.99,encore software 11250 brain food games : cranium collection 2006 win 98 me 2000 xp,,18.97
4221,0,punch ! 5 in 1 home design,punch ! software,39.99,punch software 17100 punch ! super home suite,punch software,45.99
4222,0,adobe creative suite cs3 production premium upsell,adobe,1199.0,adobe cs3 web premium upsell,,1434.99
4223,1,apple remote desktop 3 unlim managed systems,apple,499.0,apple remote desktop 3 unlimited managed systems,,499.99
4224,0,emc retrospect 7.5 professional for windows upgrade,dantz,,microsoft windows vista ultimate upgrade,,239.95
4225,0,instant immersion german audio,topics entertainment,,instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,129.99
4226,0,adobe after effects cs3 upgrade,adobe,299.0,15510669dm adobe after effects cs3 professional v. 8 media tlp tlp nonprofit d,,18.88
4227,0,digidesign music production toolkit ( pro tools le ),digidesign,495.0,bias peak pro xt 5 software bundle music production software,,999.0
4228,0,adobe creative suite cs3 web standard upsell,adobe,799.0,adobe cs3 web premium upsell,,1434.99
4229,1,riverdeep the print shop zoom dvd,riverdeep,,encore software 11941 the print shop zoom,,17.97
4230,0,quarkxpress 7 for mac/win .,quark,1289.42,pxl smartscale for mac/win,,159.95
4231,0,microsoft windows small business server cal 2003 license pack 20 client addpack device,microsoft software,,10759354 symantec backup exec 11d for windows small business server agent for windows sys,,260.63
4232,0,quicken legal business pro 2007,nolo press,79.99,quickbooks pro 2007 3 user,intuit,398.99
4233,1,microsoft onenote 2007 upgrade,microsoft,79.95,microsoft onenote 2007 upgrade ( pc ),,79.95
4234,0,peachtree by sage pro accounting 2007,sage software,169.99,peachtree ( r ) compatible continuous checks-office accounting 12.0,,121.89
4235,0,print shop 22 deluxe,encore,49.99,photoshow deluxe,,39.92
4236,0,instant immersion japanese ( audio book ),topics entertainment,,instant immersion japanese 2.0,,22.43
4237,0,adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0,adobe cs3 web standard,,1035.99
4238,1,microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft corporation,,microsoft office 2004 software suite oem mac apple & mac software,,239.95
4239,0,student home learning system for pc/mac,fogware publishing,139.99,reader rabbit reading learning system 2007,,12.95
4240,0,adobe after effects professional 7.0,adobe,999.0,adobe acrobat v8 .0 professional for mac,,405.99
4241,0,easy drums ( jewel case ),arcmedia,9.99,poetry fiction and drama ( win/mac ) ( jewel case ) ( 10172 ),,9.59
4242,0,internet security barrier x4 antispam edition,intego inc,,panda internet security 2007 panda software,,49.99
4243,0,3d home architect landscape v. 8 by encore software,encore software,39.99,essential software architecture,,53.41
4244,0,cluefinders 3rd grade,the learning company,,cluefinders 3rd grade adventures : mystery of mathra,,10.95
4245,0,microsoft windows vista ultimate full version [ dvd ],microsoft,399.95,adobe ( r ) photoshop ( r ) cs windows full version,,590.92
4246,0,microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft corporation,,microsoft office 2004 student/teacher,,145.99
4247,0,scrabble champion edition,encore,19.95,encore software 11192 scrabble champion edition win 98 me 2000 xp,,18.97
4248,0,resumemaker professional 12.0,individual software,29.99,individual software prm-r12 resumemaker professional 12.0,individual software,29.99
4249,1,upgrade acid pro 6 boxed,sony-pictures-digital-entertainment,305.18,sony media software acid pro 6 software upgrade from acid pro 5 music production software,sony-pictures-digital-entertainment,129.95
4250,0,microsoft windows vista home basic upgrade [ dvd ],microsoft,99.95,microsoft ( r ) windows ( r ) xp home edition with sp2,,199.99
4251,0,microsoft windows terminal server 2003 client additional license for users - 5 user,microsoft,669.0,microsoft office and windows training professional,,29.99
4252,0,broderbund printmaster platinum 16.0,encore software,39.99,printmaster ( r ) platinum 16,,39.97
4253,0,adobe creative suite cs3 design premium [ mac ],adobe,1799.0,total training for adobe creative suite 3 design premium,,279.95
4254,0,3d home architect landscape designer v8,encore software,29.99,punch software 85100 master landscape professional & home design v 10.0,,61.8
4255,0,adobe premiere pro cs3 upgrade,adobe,299.0,adobe cs3 design premium upsell,,1639.99
4256,0,adobe creative suite cs3 design premium upsell,adobe,1599.0,adobe production premium cs3 software suite for mac av production software,,1698.95
4257,0,punch ! home design architectural series 4000 v10,punch ! software,199.99,punch software 25100 punch ! master landscape and home design,punch software,45.99
4258,0,wasp bar code wasp bar code labeler complete package 3 users std cd -,wasp technologies,,633808035020 wasp nest ccd suite business edition complete package 1 user cd win,,179.03
4259,0,adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,adobe dreamweaver cs3 upgrade windows,,236.74
4260,0,microsoft office 2004 professional ( mac ),microsoft,499.99,adobe acrobat v8 .0 professional for mac upgrade,,145.99
4261,0,adobe contribute cs3 [ mac ],adobe,149.0,adobe illustrator cs3 for mac,,619.99
4262,0,microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft ( r ) money 2007 premium,,69.99
4263,0,microsoft windows vista business full version [ dvd ],microsoft,299.95,microsoft virtual pc 7.0 windows xp home,,205.99
4264,0,punch ! home design architectura series 18,punch ! software,129.99,encore inc 3d home architect landscape design deluxe v 9.0,,25.49
4265,0,microsoft word 2007 version upgrade,microsoft,109.95,microsoft 059-03871 molpc word sa,,111.78
4266,0,student home learning system for pc/mac,fogware publishing,139.99,net jet game system for pc,,24.99
4267,0,microsoft crm small business ed cal 3.0 license pack user cal,microsoft software,9929.0,c8d-00006 microsoft dynamics crm small business edition v. 3.0 license 20 user c,,9654.16
4268,0,english literature basics ( win/mac ) ( jewel case ),fogware publishing,9.99,merriam-webster s dictionary ( win/mac ) ( jewel case ) ( 10462 ),,9.59
4269,1,mcafee total protection 2007 3 users,mcafee,99.99,mcafee inc total protection 2007 3-user,,92.51
4270,0,window washer,webroot-software-inc,,webroot ( r ) window washer ( tm ) 5.0,,28.99
4271,0,punch ! 5 in 1 home design,punch ! software,39.99,punch software 26100 punch ! master landscape and home design ( small box ),punch software,45.99
4272,0,the printshop 20 professional publisher,broderbund,69.99,10731 the print shop 22 pro publisher deluxe complete package 1 user win,,84.13
4273,0,adobe flash pro cs3 upgrade [ mac ],adobe,199.0,adobe creative suite 3 ( cs3 ) design premium upgrade mac,,569.97
4274,1,railroad tycoon 3 ( mac ),macsoft,19.99,destineer railroad tycoon 3,,21.99
4275,0,punch ! professional home design suite,punch ! software,69.99,punch software 26100 punch ! master landscape and home design ( small box ),punch software,45.99
4276,0,adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe creative suite 3 ( cs3 ) web standard 3 windows upsell from dreamweaver or flash,,799.0
4277,0,the print shop 22 sb cs by the print shop,encore software,,the printshop 20,,19.9
4278,0,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,windows sbs premium 2003 r2 upgrade cd/dvd 5clt microsoft t75-01256,,531.25
4279,0,crystal 3d impact ! pro 1.25 ( jewel case ),crystalgraphics,79.0,total 3d home deluxe ( jewel case ) ( jce-th6 ),,9.59
4280,0,punch ! home design architectura series 18,punch ! software,129.99,punch software 20100 punch ! home design complete product architectural 1 user complete productcomplete productstandard english pc,,36.97
4281,0,adobe creative suite cs3 design premium upsell [ mac ],adobe,1599.0,adobe creative suite 3 web standard complete package academic cd mac,,369.0
4282,0,norton internet security 2008 10 user,symantec,199.99,kaspersky ( r ) internet security 6.0,,76.99
4283,0,microsoft visio standard 2007 version upgrade,microsoft,129.95,microsoft academic microsoft office project 2003 standard,,69.95
4284,0,instant immersion spanish 2.0,topics entertainment,29.99,topics entertainment instant immersion german 2.0,,17.55
4285,0,microsoft windows vista business full version [ dvd ],microsoft,299.95,microsoft windows xp professional edition ( upgrade ),,199.99
