,id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price
4298,4298,0,microsoft visual studio team edition for software architect 2005 with msdn premium,microsoft,5479.0,microsoft 121-00324 visual studio team suite 2005 with msdn premium subscriptions complete product software development standard 1 user ( s ) complete product english pc - free shipping,,10015.97
4299,4299,0,system care professional,avanquest,49.95,sony vegas 6 video editing software professional editing software,sony-pictures-digital-entertainment,99.0
4300,4300,0,quickbooks pro 2007 small business financial software,intuit,199.95,quickbooks ( r ) credit card processing kit 2007,,39.99
4301,4301,0,steinberg sequel ( pc or mac ) music creation & performance software,steinberg,129.0,steinberg wavelab studio 6 audio editing software competitive crossgrade music production software,,199.95
4302,4302,0,adobe dreamweaver cs3 upgrade,adobe,199.0,adobe cs3 web premium upgrade,,517.99
4303,4303,0,classification & ecology ( win/mac ) ( jewel case ),fogware publishing,9.99,total 3d home deluxe ( jewel case ) ( jce-th6 ),,9.59
4304,4304,1,microsoft office small business 2007,microsoft software,735.33,microsoft w87-02380 office sbe 2007 win32,,400.34
4305,4305,0,apple ilife 06 family pack ( mac dvd ) [ older version ],apple computer,99.0,ilife 06 mac apple ma166z/a,,47.8
4306,4306,0,norton internet security mac 3.0 [ antivirus firewall privacy controls iclean ],symantec,99.95,norton internet security 2008 10 user,,199.99
4307,4307,0,mcafee total protection 2007 3 users,mcafee,99.99,mcafee total protection 2007 for small business adv. w/1yr gold maintenance 5 -,,215.5
4308,4308,0,punch ! master landscape & home design,punch ! software,59.99,punch software 25100 punch ! master landscape and home design,punch software,45.99
4309,4309,0,photoshop elements 5 and premiere elements 3 bundle win minibox ( 29180248 ),adobe,242.62,adobe photoshop elements 5.0 plus adobe premiere elements 3.0 â ?? with teacher resource center cd,,104.99
4310,4310,0,quickbooks pro 2007 for mac ( mac ),intuit,199.95,quickbooks ( r ) premier : contractor edition 2007,,399.99
4311,4311,0,project x project management software,marware,199.95,nikon pictureproject 1.6 other software,,44.95
4312,4312,0,the sims 2 : open for business expansion pack,aspyr media,34.99,aspyr sims 2 nightlife expansion pack,,35.99
4313,4313,0,punch ! professional home design platinum v10,punch ! software,99.0,punch software 90500 home design studio mac,punch software,135.99
4314,4314,0,punch ! home design architectural series 18,punch ! software,129.99,punch software 35100 punch ! professional home design suite ( small box ),punch software,62.99
4315,4315,0,broderbund print shop 21 deluxe,encore software,49.99,encore inc print shop 22 deluxe,,42.69
4316,4316,0,microsoft office & windows training professional,topics entertainment,49.95,microsoft windows xp pro oem sp2 no open box returns,,149.99
4317,4317,0,quicken 2007 basic,intuit,29.95,intuit quicken 2007 macintosh,,69.99
4318,4318,0,onone essentials for adobe photoshop elements,onone software,59.95,adobe photoshop lightroom,,264.99
4319,4319,0,quicken 2007 deluxe,intuit,59.95,intuit quicken mac 2007 software finance software,,69.95
4320,4320,0,adobe creative suite cs3 master collection upgrade [ mac ],adobe,1399.0,29270055 adobe creative suite 3 web standard complete package 1 user cd win uni,,1056.98
4321,4321,0,steinberg cubase studio 4,steinberg,499.99,steinberg cubase 4 software music production software,,799.99
4322,4322,0,apple mac os x tiger 10.4.6 ( mac dvd ),apple computer,129.0,adobe photoshop cs3 ( mac os x v. 10.4.8 ),,649.0
4323,4323,0,mavis beacon teaches typing deluxe 16,broderbund,39.99,mavis beacon ( r ) teaches typing v. 17 deluxe,,37.99
4324,4324,0,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,microsoft windows xp home edition sp2 oem,,95.99
4325,4325,0,adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0,total training for adobe creative suite 3 design premium,,279.95
4326,4326,0,punch ! home design architectura series 18,punch ! software,129.99,punch software 42100 punch ! home design architectural series 18 ( small box ),punch software,119.99
4327,4327,1,aircraft collector s second edition,abacus,19.95,abacus aircraft collectors second edition,,17.55
4328,4328,0,instant immersion italian platinum,topics entertainment,129.99,instant immersion 33 languages,,47.36
4329,4329,0,instant immersion spanish audio deluxe,topics entertainment,39.95,topics entertainment instant immersion hawaiian audio,,12.05
4330,4330,0,microsoft windows vista business 32-bit for system builders,microsoft,179.99,microsoft virtual pc 7.0 windows xp home,,205.99
4331,4331,0,instant immersion italian platinum,topics entertainment,129.99,topics entertainment instant immersion spanish audio deluxe,,17.55
4332,4332,0,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,microsoft onenote 2007 upgrade ( pc ),,79.95
4333,4333,0,adobe creative suite cs3 web standard upsell [ mac ],adobe,799.0,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009,,1482.0
4334,4334,0,adobe premiere elements 3.0,adobe,99.99,adobe premiere pro 2.0 software professional editing software,,848.95
4335,4335,0,best of slots 2 ( jewel case ),masque publishing,9.99,total 3d home deluxe ( jewel case ) ( jce-th6 ),,9.59
4336,4336,0,hoyle 4-pack 2006,encore software,19.95,hoyle solitaire,,9.99
4337,4337,0,microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft ( r ) office standard 2007,,399.99
4338,4338,0,final cut express 2.0 upgrade,apple computer,99.99,apple final cut studio 2 upgrade from final cut pro,,699.99
4339,4339,0,mobileinventory additional mobile license,wasp technologies,,eqzfn07-231 zetafax license 5 additional users win,,499.17
4340,4340,0,peachtree by sage premium accounting 2007 accountants  edition,sage software,499.99,quickbooks ( r ) premier : accountant edition 2007,,399.99
4341,4341,0,ca brightstor arcserve backup r11 .5 for enterprise option for advantage ingres for,computer associates,,bablur1150s06 brightstor arcserve backup enterprise option for advantage ingres for linux (,,632.18
4342,4342,0,sound forge audio studio 9,sony media,69.59,sony creative software sound forge audio studio v. 8.0 complete product,,46.47
4343,4343,0,microsoft onenote 2007 upgrade,microsoft,79.95,word mac 2004 upgrade microsoft d48-00488,,97.36
4344,4344,0,microsoft windows vista business 32-bit for system builders,microsoft,179.99,microsoft windows vista business retail no open box returns,,299.99
4345,4345,0,the print shop 22 deluxe,encore,49.99,encore software 10741 the print shop 22 deluxe sb cs by the print shop,,42.97
4346,4346,0,cinescore professional soundtrack edition,sony-pictures-digital-entertainment,249.95,adobe dv rack 2.0 hd software for windows professional editing software,,499.0
4347,4347,0,instant immersion japanese 2.0,topics entertainment,19.99,topics entertainment 40248 instant immersion spanish audio book audio book,topics entertainment,23.61
4348,4348,0,dv rack 2 win retail ue1u,adobe,908.69,adobe 22011152 audition2 win retail ue 1u,,296.2
4349,4349,0,apple mac os x tiger 10.4.6 family pack ( mac ),apple computer,199.0,apple appleworks 6.2.9 ( mac ),,79.99
4350,4350,0,microsoft word 2004 ( mac ),microsoft,229.99,microsoft windows xp pro sp2 retail,,299.99
4351,4351,0,instant immersion spanish ( audio book ),topics entertainment,,topics entertainment instant immersion spanish audio deluxe,,17.55
4352,4352,0,adobe creative suite cs3 web premium upgrade [ mac ],adobe,499.0,19500220 adobe creative suite 3 design premium product upgrade package 1 user upgra,,1687.48
4353,4353,0,onone essentials for adobe photoshop elements,onone software,59.95,onone software essentials for adobe photoshop elements version 2 full,,59.33
4354,4354,1,kids power fun for little ones,topics entertainment,19.99,kids power fun for little ones,,15.9
4355,4355,1,hoyle backgammon jc,encore,7.99,encore software 10669 hoyle backgammon win 98 me 2000 xp,,7.69
4356,4356,0,microsoft windows terminal server 2003 client additional license for users - 5 user,microsoft,669.0,microsoft windows vista business upgrade license 1 pc english,,168.99
4357,4357,0,diskeeper 2007 pro premier 10-lic pack,diskeeper corporation,1372.21,121745 diskeeper 2007 pro premier edition complete package 10 workstations dvd -,,787.56
4358,4358,0,system care professional,avanquest,49.95,individual software prm-r12 resumemaker professional 12.0,individual software,29.99
4359,4359,0,microsoft licenses win svr 2003 ext conn lic ( r3900292 ),microsoft licenses,3371.85,microsoft 394-00416 opens exch svr exconn l/sa qual,,22575.14
4360,4360,1,quicken 2007 for mac,intuit,69.95,intuit quicken mac 2007 software finance software,,69.95
4361,4361,0,makemusic finale 2007 win/mac,emedia,600.0,makemusic finale educator solutions bundle finale 2007 smartmusic 9.0,,299.0
4362,4362,0,middle school success essentials,topics entertainment,29.99,middle school math & science,global-software-publishing,12.9
4363,4363,0,family tree maker 2008 platinum,encore,99.95,family tree maker deluxe 11.2,,69.97
4364,4364,0,school zone flash action addition/subtraction ( windows/macintosh ),school zone,12.99,school zone interactive flash action phonics made easy,,8.8
4365,4365,0,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,19500220 adobe creative suite 3 design premium product upgrade package 1 user upgra,,1687.48
4366,4366,0,adobe creative suite cs3 production premium upsell,adobe,1199.0,adobe premiere pro cs3 academic,,339.99
4367,4367,0,adobe creative suite cs3 master collection [ mac ],adobe,2499.0,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009,,1482.0
4368,4368,0,adobe creative suite cs3 design premium upsell [ mac ],adobe,1599.0,adobe cs3 design standard upgrade,,413.99
4369,4369,0,ultimate pinball ( jewel case ),valusoft,9.99,cross stitch design studio ( jewel case ) ( 8006 ),m-and-r-technologies,9.59
4370,4370,0,microsoft outlook 2007,microsoft,109.95,microsoft office visio standard 2007 upgrade ( pc ),,129.95
4371,4371,0,internet cleanup 3.0,aladdin systems,29.99,allume internet cleanup 4.0,smith-micro-software,29.99
4372,4372,0,bitdefender antivirus 10.0 [ 2 year subscription for 2 pcs ],global-marketing-partners,39.95,01-ssc-6997 sonicwall client/server anti-virus suite subscription license 3 years 10,,64740.21
4373,4373,0,adobe creative suite cs3 web standard upsell [ mac ],adobe,799.0,adobe creative suite 3 web standard complete package academic cd mac,,369.0
4374,4374,0,high school advantage 2007,encore software,29.95,encore software 12380 high school advantage 2008 win 2000 xp vista,,34.97
4375,4375,0,adobe premiere elements 3.0,adobe,99.99,adobe premiere elements 3.0,,89.99
4376,4376,0,adobe indesign cs3 upgrade from pagemaker [ mac ],adobe,199.0,adobe indesign cs3 for mac upgrade,,205.99
4377,4377,0,adobe indesign cs3 upgrade [ mac ],adobe,199.0,adobe cs3 web premium upgrade,,517.99
4378,4378,0,microsoft works suite 2006,microsoft,99.0,microsoft visual basic . net standard 2003,,108.95
4379,4379,0,instant immersion german deluxe 2.0,topics entertainment,39.99,instant immersion spanish 2.0 topics,,19.99
4380,4380,0,apple final cut studio 2 upgrade from final cut pro ( mac ),apple,699.0,apple final cut studio 2 upgrade from final cut studio,,499.99
4381,4381,0,encyclopedia britannica deluxe 2008 win/mac,avanquest,29.95,avanquest encyclopedia britannica 2006,,29.0
4382,4382,0,adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,adobe creative suite 3 ( cs3 ) web standard 3 windows upsell from dreamweaver or flash,,799.0
4383,4383,0,microsoft word 2004 ( mac ),microsoft,229.99,microsoft ( r ) project standard 2007,,349.95
4384,4384,0,netgear vpn01l vpn client software,netgear,89.99,marware project x project management software,,179.99
4385,4385,0,emc retrospect 7.5 professional for windows upgrade,dantz,,emc insignia retrospect server 6.0 for mac upgrade,,285.99
4386,4386,0,corel wordperfect office x3 professional edition,corel,399.99,microspot macdraft professional edition,,249.99
4387,4387,1,genuine fractals print pro 4.1 sharpener pro 2.0,onone software,,onone software inc. gfn-42001 genuine fractals print pro v. 4.1 with nik sharpener pro 2.0 license standard license pc mac,,320.97
4388,4388,0,zonealarm anti-spyware,zone labs,29.99,anti-spyware 3.0 win normal 1u new,,24.99
4389,4389,0,microsoft visio standard 2007,microsoft,259.95,microsoft 392-02322 ae frontpage 2003,,87.99
4390,4390,0,acrobat professional 8 ( windows ),adobe,273.0,microsoft windows xp professional edition ( upgrade ),,199.99
4391,4391,0,microsoft windows vista ultimate upgrade [ dvd ],microsoft,259.95,microsoft windows xp home edition sp2 retail box,,199.99
4392,4392,0,webroot spy sweeper antispyware 5.x,webroot software,29.95,webroot software inc 50210 spy sweeper w/antivirus family edition ( mass merchant ) win 2000 xp,,41.97
4393,4393,0,adobe creative suite cs3 web standard [ mac ],adobe,999.0,adobe creative suite 3 design standard complete package 1 user academic windows,,369.0
4394,4394,0,omnioutliner professional 3.0,csdc,69.95,microspot macdraft professional edition,,249.99
4395,4395,0,power translator 11 premium,language-engineering-co-llc,79.99,mylabels premium,,29.99
4396,4396,0,printmaster 17 gold by encore software,encore software,30.66,marine aquarium & goldfish screen saver by encore software,,19.99
4397,4397,0,adobe photoshop cs3 upgrade [ mac ],adobe,199.0,adobe pagemaker 7.0 for mac version upgrade,,79.99
4398,4398,0,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,adobe cs3 after effects upgrade,,306.99
4399,4399,0,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,microsoft powerpoint mac 2004 version upgrade,,89.99
4400,4400,0,adobe photoshop elements 4.0 ( mac ),adobe,89.99,adobe premiere elements 3 ( pc ),,99.99
4401,4401,0,adobe creative suite cs3 design standard [ mac ],adobe,1199.0,adobe indesign cs3 for mac academic,,192.99
4402,4402,0,brain builder,core learning,19.95,living trust builder,,8.95
4403,4403,0,suretrak project manager 3.0,primavera systems,499.0,marware project x project management software,,179.99
4404,4404,0,punch ! master landscape & home design,punch ! software,99.99,punch software 20100 punch ! 5 in 1 home design,punch software,35.99
