title,authors,venue,year,id
towards an infrastructure for temporal databases : report of an invitational arpa/nsf workshop,"niki pissinou , richard thomas snodgrass , ramez elmasri , inderpal s. mumick , tamer &#214; zsu , barbara pernici , arie segev , babis theodoulidis , umeshwar dayal",acm sigmod record,1994,1392
join algorithm costs revisited,"evan p. harris , kotagiri ramamohanarao",the vldb journal -- the international journal on very large data bases,1996,1393
hot block clustering for disk arrays with dynamic striping,"kazuhiko mogi , masaru kitsuregawa",very large data bases,1995,1394
a semantic modeling approach for image retrieval by content,"wesley w. chu , ion t. ieong , ricky k. taira",the vldb journal -- the international journal on very large data bases,1994,1395
comparing hybrid peer-to-peer systems,"beverly yang , hector garcia-molina",very large data bases,2001,1396
online aggregation,"joseph m. hellerstein , peter j. haas , helen j. wang",international conference on management of data,1997,1397
bess object storage manager : architecture overview,"alexandros biliris , euthimios panagos",acm sigmod record,1996,1398
rainforest - a framework for fast decision tree construction of large datasets,"johannes gehrke , raghu ramakrishnan , venkatesh ganti",very large data bases,1998,1399
the nimble integration engine,"denise draper , alon y. halevy , daniel s. weld",international conference on management of data,2001,1400
resource scheduling for composite multimedia objects,"minos n. garofalakis , yannis e. ioannidis , banu &#214; zden",very large data bases,1998,1401
"replication : db2 , oracle , or sybase ?",doug stacey,acm sigmod record,1995,1402
new tpc benchmarks for decision support and web commerce,"meikel poess , chris floyd",acm sigmod record,2000,1403
xxl - a library approach to supporting efficient implementations of advanced database queries,"jochen van den bercken , bj &#246; rn blohsfeld , jens-peter dittrich , j &#252; rgen kr &#228; mer , tobias sch &#228; fer , martin schneider , bernhard seeger",very large data bases,2001,1404
predator : a resource for database research,praveen seshadri,acm sigmod record,1998,1405
formal semantics and analysis of object queries,g. m. bierman,international conference on management of data,2003,1406
exploiting main memory dbms features to improve real-time concurrency control protocols,"&#214; zg &#252; r ulusoy , alejandro buchmann",acm sigmod record,1996,1407
exchanging intensional xml data,"tova milo , serge abiteboul , bernd amann , omar benjelloun , fred dang ngoc",international conference on management of data,2003,1408
issues in network management in the next millennium,"michael l. brodie , surajit chaudhuri",very large data bases,1999,1409
views in a large scale xml repository,"sophie cluet , pierangelo veltri , dan vodislav",very large data bases,2001,1410
"review of spatial databases with application to gis by philippe rigaux , michel scholl , and agnes voisard . morgan kaufmann 2002 .",nancy wiegand,acm sigmod record,2003,1411
geo/environmental and medical data management in the rasdaman system,"peter baumann , paula furtado , roland ritsch , norbert widmann",very large data bases,1997,1412
virtual database technology,"ashish gupta , venky harinarayan , anand rajaraman",acm sigmod record,1997,1413
workshop on workflow management in scientific and engineering applications-report,"r. mcclatchey , g. vossen",acm sigmod record,1997,1414
from nested-loop to join queries in oodb,"hennie j. steenhagen , peter m. g. apers , henk m. blanken , rolf a. de by",very large data bases,1994,1415
extended ephemeral logging : log storage management for applications with long lived transactions,"john s. keen , william j. dally",acm transactions on database systems ( tods ),1997,1416
learning about data integration challenges from day one,alon y. halevy,acm sigmod record,2003,1417
context-based prefetch for implementing objects on relations,"philip a. bernstein , shankar pal , david shutt",very large data bases,1999,1418
serf : odmg-based generic re-structuring facility,"e. a. rundensteiner , k. claypool , m. li , l. chen , z. zhang , c. natarajan , j. jin , s. de lima , s. weiner",international conference on management of data,1999,1419
snowball : a prototype system for extracting relations from large text collections,"eugene agichtein , luis gravano , jeff pavel , viktoriya sokolova , aleksandr voskoboynik",international conference on management of data,2001,1420
maintenance of implication integrity constraints under updates to constraints,"naci s. ishakbeyoglu , z. meral ozsoyoglu",the vldb journal -- the international journal on very large data bases,1998,1421
data access ( tutorial session ),"jos &#233; a. blakeley , anand deshpande",international conference on management of data,2000,1422
efficient concurrency control for broadcast environments,"jayavel shanmugasundaram , arvind nithrakashyap , rajendran sivasankaran , krithi ramamritham",international conference on management of data,1999,1423
mining e-mail content for author identification forensics,"o. de vel , a. anderson , m. corney , g. mohay",acm sigmod record,2001,1424
cumulative updates,"suryanarayana m. sripada , beat w &#252; thrich",very large data bases,1994,1425
technology and the future of commerce and finance ( abstract ),david elliot shaw,very large data bases,1998,1426
timber : a native xml database,"h. v. jagadish , s. al-khalifa , a. chapman , l. v. s. lakshmanan , a. nierman , s. paparizos , j. m. patel , d. srivastava , n. wiwatwattana , y. wu , c. yu",the vldb journal -- the international journal on very large data bases,2002,1427
database design for incomplete relations,"mark levene , george loizou",acm transactions on database systems ( tods ),1999,1428
computing iceberg queries efficiently,"min fang , narayanan shivakumar , hector garcia-molina , rajeev motwani , jeffrey d. ullman",very large data bases,1998,1429
an array-based algorithm for simultaneous multidimensional aggregates,"yihong zhao , prasad m. deshpande , jeffrey f. naughton",international conference on management of data,1997,1430
fundamentals of data warehouses : 2nd revised and extended edition,vernon hoffner,acm sigmod record,2003,1431
sqlj part 1 : sql routines using the java programming language,"andrew eisenberg , jim melton",acm sigmod record,1999,1432
a tsql2 tutorial,"richard thomas snodgrass , ilsoo ahn , gad ariav , don batory , james clifford , curtis e. dyreson , ramez elmasri , fabio grandi , christian s. jensen , wolfgang k &#228; fer , nick kline , krishna kulkarni , t. y. cliff leung , nikos lorentzos , john f. roddick , arie segev , michael d. soo , suryanarayana m. sripada",acm sigmod record,1994,1433
