title,authors,venue,year,id
efficient k-nn search on vertically decomposed data,"niels nes , martin l. kersten , nikos mamoulis , arjen p. de vries",sigmod conference,2002,1538
from structured documents to novel query facilities,"sophie cluet , michel scholl , serge abiteboul , vassilis christophides",sigmod conference,1994,1539
addressing techniques used in database object managers o2 and orion,"nadjiba sahraoui , andré gamache",sigmod record,1995,1540
"data mining using two-dimensional optimized accociation rules : scheme , algorithms , and visualization","shinichi morishita , yasuhiko morimoto , takeshi tokuyama , takeshi fukuda",sigmod conference,1996,1541
finding data in the neighborhood,"andré eickler , alfons kemper , donald kossmann",vldb,1997,1542
"constructing and integrating data-centric web applications : methods , tools , and techniques","ioana manolescu , stefano ceri",vldb,2003,1543
"of crawlers , portals , mice and men : is there more to mining the web ? ( panel )","kyuseok shim , rajeev rastogi , minos n. garofalakis , sridhar ramaswamy",sigmod conference,1999,1544
sql/med - a status report,"jan-eike michels , peter m. schwarz , krishna g. kulkarni , vanja josifovski , jim melton",sigmod record,2002,1545
adaptive multi-stage distance join processing,"sukho lee , bongki moon , hyoseop shin",sigmod conference,2000,1546
"lh * - a scalable , distributed data structure","donovan a. schneider , marie-anne neimat , witold litwin",acm trans . database syst .,1996,1547
caprera : an activity framework for transaction processing on wide-area networks,"suresh kumar , eng-kee kwang , divyakant agrawal",vldb,1997,1548
sleepers and workaholics : caching strategies in mobile environments,"daniel barbará , tomasz imielinski",sigmod conference,1994,1549
very large databases in a commercial application environment,karl-heinz hess,vldb,1996,1550
energy and rate based mac protocol for wireless sensor networks,"ramaraju kalidindi , vijay kumar , rajgopal kannan , s. sitharama iyengar",sigmod record,2003,1551
the evolution of effective b-tree : page organization and techniques : a personal account,david b. lomet,sigmod record,2001,1552
database indexing for large dna and protein sequence collections,"robert w. irving , malcolm p. atkinson , ela hunt",vldb j.,2002,1553
improved histograms for selectivity estimation of range predicates,"eugene j. shekita , viswanath poosala , yannis e. ioannidis , peter j. haas",sigmod conference,1996,1554
approximate medians and other quantiles in one pass and with limited memory,"bruce g. lindsay , gurmeet singh manku , sridhar rajagopalan",sigmod conference,1998,1555
progressive approximate aggregate queries with a multi-resolution tree structure,"iosif lazaridis , sharad mehrotra",sigmod conference,2001,1556
atomicity versus anonymity : distributed transactions for electronic commerce,j. d. tygar,vldb,1998,1557
p-grid : a self-organizing structured p2p system,"zoran despotovic , manfred hauswirth , karl aberer , philippe cudré-mauroux , magdalena punceva , anwitaman datta , roman schmidt",sigmod record,2003,1558
belief reasoning in mls deductive databases,hasan m. jamil,sigmod conference,1999,1559
"using taxonomy , discriminants , and signatures for navigating in text databases","byron dom , rakesh agrawal , prabhakar raghavan , soumen chakrabarti",vldb,1997,1560
mining frequent itemsets using support constraints,"jiawei han , ke wang , yu he",vldb,2000,1561
design and implementation of a genetic-based algorithm for data mining,sunil choenni,vldb,2000,1562
cache investment : integrating query optimization and distributed data placement,"donald kossmann , gerhard drasch , michael j. franklin",acm trans . database syst .,2000,1563
cache conscious indexing for decision-support in main memory,"kenneth a. ross , jun rao",vldb,1999,1564
an aspect of query optimization in multidatabase systems ( extended abstract ),"chiang lee , hongjun lu , chia-jung chen",sigmod record,1995,1565
information management for genome level bioinformatics,"norman w. paton , carole a. goble",vldb,2001,1566
self-serv : a platform for rapid composition of web services in a peer-to-peer environment,"eileen oi-yan mak , quan z. sheng , boualem benatallah , marlon dumas",vldb,2002,1567
distributed deviation detection in sensor networks,"dimitrios gunopulos , themistoklis palpanas , dimitris papadopoulos , vana kalogeraki",sigmod record,2003,1568
implementing deletion in b + - trees,jan jannink,sigmod record,1995,1569
the mirror mmdbms architecture,"mark g. l. m. van doorn , arjen p. de vries , henk m. blanken , peter m. g. apers",vldb,1999,1570
ogdi : toward interoperability among geospatial databases,"denis gouin , henry kucera , christian larouche , gilles clement , paul morin",sigmod record,1997,1571
object fusion in mediator systems,"yannis papakonstantinou , hector garcia-molina , serge abiteboul",vldb,1996,1572
information retrieval from an incomplete data cube,curtis e. dyreson,vldb,1996,1573
b-tree page size when caching is considered,david b. lomet,sigmod record,1998,1574
the new middleware,rich finkelstein,sigmod record,1995,1575
a database index to large biological sequences,"robert w. irving , ela hunt , malcolm p. atkinson",vldb,2001,1576
media360 workflow-implementing a workflow engine inside a database,carsten blecken,vldb,2000,1577
hot mirroring : a study to hide parity upgrade penalty and degradations during rebuilds for raid5,"masaru kitsuregawa , kazuhiko mogi",sigmod conference,1996,1578
"high-performance and scalability through application tier,in-memory data management",?,vldb,2000,1579
checkpointing in oracle,"juan loaiza , ashok joshi , tirthankar lahiri , william bridge",vldb,1998,1580
dbcache : middle-tier database caching for highly scalable e-business architectures,"c. mohan , sailesh krishnamurthy , mehmet altinel , christof bornhövd , hamid pirahesh , berthold reinwald",sigmod conference,2003,1581
performance evaluation of a new distributed deadlock detection algorithm,"chim-fu yeung , kam-yiu lam , sheung-lun hung",sigmod record,1994,1582
research and products : are they relevant to each other ? ( panel ),herb edelstein,sigmod conference,1995,1583
ensuring relaxed atomicity for flexible transactions in multidatabase systems,"bharat k. bhargava , aidong zhang , marian h. nodine , omran a. bukhres",sigmod conference,1994,1584
managing memory for real-time queries,"miron livny , michael j. carey , hweehwa pang",sigmod conference,1994,1585
analysis of n-dimensional quadtrees using the hausdorff fractal dimension,"christos faloutsos , volker gaede",vldb,1996,1586
report on the edbt 02 panel on scientific data integration,"carole a. goble , omar boucelma , silvana castano , vanja josifovski , zoé lacroix , bertram ludäscher",sigmod record,2002,1587
improving oltp data quality using data warehouse mechanisms,"matthias jarke , dirk lehmann , gunter michalk , guido blees , stefan striel , christoph quix",sigmod conference,1999,1588
supply chain infrastructures : system integration and information sharing,"michael o. ball , louiqa raschid , meng ma , zhengying zhao",sigmod record,2002,1589
protdb : probabilistic data in xml,"andrew nierman , h. v. jagadish",vldb,2002,1590
potter s wheel : an interactive data cleaning system,"joseph m. hellerstein , vijayshankar raman",vldb,2001,1591
oodb indexing by class-division,"sridhar ramaswamy , paris c. kanellakis",sigmod conference,1995,1592
design and analysis of parametric query optimization algorithms,sumit ganguly,vldb,1998,1593
carnot and infosleuth : database technology and the world wide web,"k. ong , christine tomlinson , darrell woelk , c. unnikrishnan , william bohrer , nigel jacobs",sigmod conference,1995,1594
flowback : providing backward recovery for workflow systems,"maria e. orlowska , ralf mühlberger , bartek kiepuszewski",sigmod conference,1998,1595
describing and using query capabilities of heterogeneous sources,"yannis papakonstantinou , vasilis vassalos",vldb,1997,1596
heuristic and randomized optimization for the join ordering problem,"guido moerkotte , michael steinbrunn , alfons kemper",vldb j.,1997,1597
quality of service in multimedia digital libraries,"elisa bertino , ahmed k. elmagarmid , mohand-said hacid",sigmod record,2001,1598
implementation of sql3 structured types with inheritance and value substitutability,"nelson mendonça mattos , serge rielau , bruce g. lindsay , stefan deßloch , you-chin fuh , brian t. tran , danko mannhaupt , linda demichel , weidong chen",vldb,1999,1599
xquery : a query language for xml,donald d. chamberlin,sigmod conference,2003,1600
database in crisis and transition : a technical agenda for the 2001,david vaskevitch,sigmod conference,1994,1601
querying a multilevel database : a logical analysis,frédéric cuppens,vldb,1996,1602
incremental computation of nested relational query expressions,"leo mark , lars bækgaard",acm trans . database syst .,1995,1603
data access for the masses through ole db,josé a. blakeley,sigmod conference,1996,1604
the lotus notes storage system,kenneth moore,sigmod conference,1995,1605
partition selection policies in object database garbage collection,"benjamin g. zorn , alexander l. wolf , jonathan e. cook",sigmod conference,1994,1606
complex queries over web repositories,"hector garcia-molina , sriram raghavan",vldb,2003,1607
wave-indices : indexing evolving databases,"hector garcia-molina , narayanan shivakumar",sigmod conference,1997,1608
the garlic project,"manish arya , mary tork roth , laura m. haas , joachim thomas ii , michael j. carey , edward l. wimmers , peter m. schwarz , william f. cody , ronald fagin",sigmod conference,1996,1609
modularization techniques for active rules design,"stefano ceri , elena baralis , stefano paraboschi",acm trans . database syst .,1996,1610
implementing database operations using simd instructions,"kenneth a. ross , jingren zhou",sigmod conference,2002,1611
application servers : born-again tp monitors for the web ? ( panel abstract ),c. mohan,sigmod conference,2001,1612
incremental maintenance of recursive views using relational calculus/sql,"jianwen su , guozhu dong",sigmod record,2000,1613
"do nt scrap it , wrap it ! a wrapper architecture for legacy data sources","peter m. schwarz , mary tork roth",vldb,1997,1614
developments at acm tods,richard t. snodgrass,sigmod record,2003,1615
learning response time for websources using query feedback and application in query optimization,"jean-robert gruser , vladimir zadorozhny , louiqa raschid , tao zhan",vldb j.,2000,1616
exploiting versions for handling updates in broadcast disks,"evaggelia pitoura , panos k. chrysanthis",vldb,1999,1617
